price,spec_rating,display_size,warranty,resolution_area,brand_Acer,brand_Apple,brand_Asus,brand_Dell,brand_HP,brand_Infinix,brand_Lenovo,brand_MSI,brand_Others,brand_Samsung,name,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,OS
35999,60.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,23,15,17,6,2,1,0,126,12
41710,65.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,24,15,17,6,2,1,0,112,12
50090,67.0,16.0,1,2304000,0,0,0,1,0,0,0,0,0,0,771,107,19,6,2,5,1,80,12
45890,69.32352941,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,450,98,19,1,2,5,1,80,12
29990,69.32352941,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,25,84,16,6,2,5,1,80,12
37672,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,20,15,17,6,2,5,1,126,12
83523,77.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,163,120,24,1,4,5,1,33,12
52128,66.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,87,39,6,6,2,5,1,31,12
39990,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,76,37,1,6,2,5,1,124,12
54790,66.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,306,112,24,6,2,5,1,83,12
147090,86.0,16.0,1,4096000,1,0,0,0,0,0,0,0,0,0,482,51,8,3,8,3,1,60,12
67990,61.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,447,37,1,1,2,5,1,123,12
49290,70.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,551,25,19,6,2,5,1,42,10
51990,62.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,543,5,28,6,2,5,1,27,11
83149,64.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,446,45,1,1,2,1,1,123,12
54999,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,460,37,1,6,2,5,1,121,12
74990,65.0,15.6,1,2073600,0,0,0,0,0,0,0,0,0,1,194,45,1,1,5,5,1,123,12
66990,67.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,254,111,24,1,2,5,1,33,12
61990,62.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,452,39,6,6,2,5,1,121,12
51573,69.32352941,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,449,108,19,6,2,5,1,80,12
31500,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,75,15,17,6,2,2,1,112,13
29000,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,160,15,17,4,2,2,1,112,12
32990,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,27,92,28,6,2,5,1,79,13
36990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,283,97,19,6,2,5,1,72,12
239900,69.32352941,14.2,1,5939136,0,1,0,0,0,0,0,0,0,0,381,163,3,1,11,1,1,5,7
309490,60.0,16.2,1,7720704,0,1,0,0,0,0,0,0,0,0,384,162,0,3,11,1,1,15,7
49990,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,297,23,28,6,2,5,1,123,9
40250,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,297,15,17,6,2,1,0,102,10
59990,72.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,674,12,24,1,2,5,1,27,10
57990,65.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,297,23,28,6,2,1,0,11,10
36999,69.32352941,14.0,1,3110400,0,0,0,0,0,0,0,0,1,0,109,16,17,6,7,2,1,126,10
53990,67.0,15.6,1,6400000,0,0,0,0,0,0,0,0,1,0,511,101,19,1,2,5,1,80,9
48990,62.0,14.0,1,4096000,0,0,0,0,0,0,0,0,1,0,510,98,19,1,2,5,1,80,9
39990,69.32352941,14.0,2,2073600,0,0,0,0,0,0,0,0,1,0,514,23,28,6,2,5,1,123,10
37290,61.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,22,85,17,6,2,1,0,84,10
60390,69.32352941,15.0,1,4153344,0,0,0,0,0,0,0,0,1,0,518,87,28,6,2,0,1,89,10
54999,65.0,15.6,1,2073600,0,0,0,0,0,0,0,0,1,0,389,89,28,6,2,2,1,10,10
90464,69.32352941,14.0,3,2073600,0,0,0,0,1,0,0,0,0,0,146,151,28,6,2,5,1,97,10
54490,61.0,14.0,1,2073600,1,0,0,0,0,0,0,0,0,0,524,150,28,6,1,5,1,114,10
199900,69.32352941,13.3,1,4096000,0,1,0,0,0,0,0,0,0,0,385,168,26,6,1,5,1,117,6
89999,62.0,13.3,1,2073600,0,0,0,1,0,0,0,0,0,0,353,23,28,6,2,2,1,126,9
260000,62.0,14.1,1,4096000,0,0,0,1,0,0,0,0,0,0,358,50,1,3,8,1,1,123,13
45999,64.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,100,27,28,1,2,1,1,123,12
106990,69.0,16.0,3,2304000,0,0,0,0,0,0,1,0,0,0,589,46,6,1,2,1,1,126,12
221990,64.0,14.0,1,2304000,0,0,0,0,0,0,1,0,0,0,575,66,1,1,8,1,1,123,12
146990,86.0,16.0,1,4096000,1,0,0,0,0,0,0,0,0,0,482,51,8,3,8,3,1,60,12
52990,62.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,543,5,28,6,2,5,1,27,11
59990,69.32352941,14.0,1,3686400,1,0,0,0,0,0,0,0,0,0,520,39,6,6,6,5,1,111,12
52990,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,291,23,28,6,2,5,1,115,11
64490,69.32352941,15.6,1,2073600,0,0,0,0,0,0,0,0,0,1,194,37,1,1,6,5,1,111,12
78990,62.0,15.6,1,2073600,0,0,0,0,0,0,0,0,0,1,195,39,6,6,7,5,1,24,12
59900,69.32352941,15.6,1,2073600,0,0,0,0,0,0,0,0,0,1,194,38,4,6,5,5,1,123,12
55990,69.32352941,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,443,102,19,1,2,5,1,79,12
19990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,619,172,16,4,2,2,1,112,3
47990,63.0,14.0,1,3110400,0,0,0,0,0,0,0,0,1,0,108,22,28,1,6,5,1,123,12
112990,72.0,13.3,1,2073600,0,0,0,0,0,0,0,0,0,1,199,47,24,1,8,5,1,123,12
101990,67.0,13.3,1,2073600,0,0,0,0,0,0,0,0,0,1,198,47,24,1,8,5,1,123,12
102990,71.0,13.3,1,2073600,0,0,0,0,0,0,0,0,0,1,199,39,6,1,8,5,1,123,12
33499,69.32352941,13.3,1,2073600,0,0,1,0,0,0,0,0,0,0,676,180,27,4,6,0,0,126,12
33999,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,27,92,28,6,2,5,1,79,13
215994,69.32352941,16.2,1,7720704,0,1,0,0,0,0,0,0,0,0,383,163,0,1,11,5,1,5,7
215994,69.32352941,14.2,1,5939136,0,1,0,0,0,0,0,0,0,0,381,163,3,1,11,1,1,5,7
26500,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,675,2,17,4,2,1,0,126,10
79990,65.0,15.6,1,7464960,0,0,0,0,0,0,0,0,1,0,391,21,28,1,7,5,1,123,9
68000,70.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,327,20,28,1,2,5,1,123,10
47925,60.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,227,23,28,6,2,5,1,111,10
59990,70.0,15.6,1,6400000,0,0,0,0,0,0,0,0,1,0,511,115,24,1,2,5,1,80,9
67800,69.32352941,14.0,1,1049088,0,0,0,1,0,0,0,0,0,0,354,4,28,6,2,5,1,100,8
60490,69.32352941,15.0,1,4153344,0,0,0,0,0,0,0,0,1,0,518,87,28,6,2,0,1,89,10
72999,69.32352941,13.3,0,4096000,0,1,0,0,0,0,0,0,0,0,376,0,28,6,6,2,1,116,4
109999,69.32352941,13.3,0,4096000,0,1,0,0,0,0,0,0,0,0,376,9,28,6,6,5,1,116,4
87990,67.0,13.3,1,2073600,0,0,0,1,0,0,0,0,0,0,317,152,28,6,2,2,1,23,10
121900,69.0,15.6,0,8294400,0,0,0,0,1,0,0,0,0,0,786,155,19,1,2,5,1,129,10
136490,69.32352941,15.6,1,8294400,0,0,1,0,0,0,0,0,0,0,799,153,19,1,2,1,1,41,10
143700,77.0,15.6,2,2073600,0,0,0,0,0,0,0,0,1,0,172,42,6,6,2,5,1,53,12
50490,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,29,110,24,1,2,5,1,72,12
71990,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,310,58,1,1,2,1,1,126,12
136899,75.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,164,71,7,1,4,1,1,53,12
62990,69.0,14.0,1,2304000,0,0,0,0,0,0,1,0,0,0,238,97,19,1,2,5,1,80,12
43990,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,728,129,28,6,8,5,1,79,12
33990,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,73,129,28,6,8,5,1,79,12
58990,65.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,698,131,19,1,2,1,1,123,12
154990,71.0,15.6,2,3686400,0,0,0,0,0,0,0,1,0,0,490,73,8,1,4,1,1,64,12
69990,64.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,517,31,28,1,2,1,1,121,10
50000,69.32352941,14.0,3,2073600,0,0,0,0,0,0,1,0,0,0,588,15,17,6,2,5,1,123,3
36990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,616,130,28,6,4,5,1,80,12
76500,66.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,699,133,24,1,2,5,1,93,12
33990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,224,34,18,6,2,2,1,127,12
32990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,221,126,28,6,8,5,1,74,12
103221,69.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,717,63,6,1,2,5,1,54,12
89990,71.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,719,41,22,1,2,5,1,54,12
56990,69.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,252,22,28,6,2,5,1,32,12
44980,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,727,129,28,1,8,5,1,79,12
23990,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,729,169,16,6,2,2,1,112,13
76990,63.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,748,116,24,1,2,5,1,33,12
26920,69.32352941,14.0,1,2073600,1,0,0,0,0,0,0,0,0,0,126,176,16,6,6,6,1,112,1
14490,69.32352941,14.1,1,1049088,0,0,0,0,0,0,0,0,1,0,374,171,16,4,2,2,1,115,12
38990,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,301,15,17,6,2,5,1,126,12
52990,63.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,245,103,28,6,2,5,1,31,12
362999,88.0,17.3,1,3686400,0,0,0,0,1,0,0,0,0,0,433,76,14,3,4,1,1,8,11
64990,65.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,90,61,22,1,2,5,1,31,12
62990,64.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,412,61,22,1,4,5,1,31,12
18990,69.32352941,11.6,1,1049088,1,0,0,0,0,0,0,0,0,0,435,176,16,6,2,2,1,112,12
169999,78.0,16.1,1,4096000,0,0,0,0,1,0,0,0,0,0,421,74,10,1,4,5,1,53,12
189999,80.0,16.1,1,4096000,0,0,0,0,1,0,0,0,0,0,420,74,10,1,4,1,1,63,12
298999,88.0,16.1,1,4096000,0,0,0,0,1,0,0,0,0,0,423,76,14,3,4,3,1,64,12
99999,70.0,14.0,1,5184000,0,0,0,0,1,0,0,0,0,0,469,148,24,1,10,1,1,78,12
267999,85.0,17.3,1,3686400,0,0,0,0,1,0,0,0,0,0,432,74,10,1,4,1,1,3,12
108990,63.0,16.0,3,4096000,0,0,0,0,0,0,1,0,0,0,262,73,8,1,8,1,1,50,11
51990,69.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,251,22,28,6,2,5,1,27,12
62608,66.0,17.3,1,2073600,0,0,1,0,0,0,0,0,0,0,546,25,19,1,2,5,1,31,12
57999,67.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,89,39,6,6,2,5,1,31,12
62990,69.32352941,14.0,1,2073600,0,0,0,1,0,0,0,0,0,0,323,58,1,6,8,5,1,123,12
71990,69.32352941,14.0,2,2304000,0,0,0,0,0,0,1,0,0,0,278,61,22,1,8,5,1,94,12
297990,85.0,16.0,1,4096000,0,0,0,0,0,0,1,0,0,0,364,76,14,3,4,1,1,4,12
138490,78.0,16.0,1,4096000,0,0,0,0,0,0,1,0,0,0,370,70,2,1,4,1,1,63,12
103395,77.0,16.0,1,4096000,0,0,0,0,0,0,1,0,0,0,360,114,24,1,2,5,1,52,12
88990,66.0,16.0,3,4096000,0,0,0,0,0,0,1,0,0,0,234,124,24,1,8,5,1,33,11
419990,89.0,16.0,2,4096000,0,0,0,0,0,0,0,1,0,0,138,78,13,5,4,3,1,67,12
87990,65.0,14.0,1,2304000,0,0,0,0,0,0,1,0,0,0,235,66,1,1,6,5,1,111,12
48990,62.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,269,37,1,6,2,5,1,123,12
79990,70.0,15.6,1,2073600,0,0,0,0,0,0,0,1,0,0,111,136,24,1,4,5,1,22,12
33990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,225,34,18,6,2,2,1,127,12
26990,69.32352941,14.0,1,1049088,0,0,0,0,1,0,0,0,0,0,6,176,16,6,2,5,1,126,12
13990,69.32352941,11.6,1,1310720,1,0,0,0,0,0,0,0,0,0,120,174,16,4,6,6,0,112,1
49990,65.0,14.0,1,2073600,1,0,0,0,0,0,0,0,0,0,592,28,28,1,2,1,1,111,12
59990,65.0,15.6,1,2073600,0,0,0,0,0,0,0,1,0,0,112,132,19,6,4,5,1,22,12
91990,71.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,496,120,24,1,4,1,1,39,12
95689,73.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,705,75,8,1,2,1,1,94,12
26732,69.32352941,14.0,1,1310720,1,0,0,0,0,0,0,0,0,0,125,174,16,6,6,0,1,112,1
89999,70.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,797,23,28,1,2,5,1,126,12
69990,62.0,14.0,1,2304000,0,0,1,0,0,0,0,0,0,0,753,114,24,1,2,1,1,80,12
65391,69.32352941,14.0,1,2304000,0,0,1,0,0,0,0,0,0,0,752,100,19,1,2,1,1,80,12
90000,69.32352941,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,590,90,24,1,2,5,1,80,10
38390,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,270,34,18,6,2,5,1,126,12
40990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,222,129,28,6,8,5,1,74,12
50990,62.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,257,96,28,6,2,5,1,16,12
47990,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,766,23,28,6,2,5,1,126,12
59990,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,292,37,1,1,2,5,1,103,12
61990,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,769,58,1,6,2,5,1,104,12
31990,69.32352941,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,602,126,28,6,8,5,1,72,12
129990,82.0,16.0,2,2304000,0,0,0,0,0,0,0,1,0,0,134,73,8,3,4,1,1,53,12
49989,63.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,609,37,1,6,2,5,1,112,12
42990,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,768,104,19,6,2,5,1,80,12
259990,83.0,16.0,2,2304000,0,0,0,0,0,0,0,1,0,0,136,73,8,3,4,1,1,65,12
44690,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,273,55,15,6,8,5,1,126,12
61990,69.0,14.0,1,2304000,0,0,0,0,0,0,1,0,0,0,242,131,19,1,6,5,1,79,12
123300,75.0,16.0,1,2304000,0,0,0,0,1,0,0,0,0,0,788,45,1,1,4,1,1,123,12
74499,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,307,58,1,1,2,1,1,126,12
47990,65.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,250,22,28,6,2,5,1,29,12
85990,71.0,13.3,1,2304000,0,0,0,0,0,0,1,0,0,0,776,135,24,1,6,1,1,80,12
61990,63.0,14.0,1,2304000,0,0,0,0,0,0,1,0,0,0,239,113,24,1,2,5,1,72,12
21990,69.32352941,14.1,1,2073600,0,0,0,0,0,0,0,0,1,0,402,1,17,6,2,2,1,110,12
49990,67.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,648,101,19,6,2,5,1,19,12
112990,79.0,16.0,1,2304000,0,0,0,0,0,0,1,0,0,0,369,139,24,1,4,5,1,53,12
127990,83.0,16.0,1,4096000,0,0,0,0,0,0,1,0,0,0,366,139,24,1,4,5,1,63,12
91590,70.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,472,67,1,1,2,5,1,111,12
103060,71.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,632,63,6,1,2,5,1,53,12
39600,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,13,126,28,6,8,5,1,79,12
137590,83.0,16.0,1,4096000,0,0,0,0,0,0,1,0,0,0,367,139,24,1,4,5,1,63,12
53980,69.0,16.0,1,2073600,0,0,0,0,0,0,1,0,0,0,568,135,24,1,2,5,1,79,12
54990,60.0,14.0,1,2073600,1,0,0,0,0,0,0,0,0,0,522,128,19,1,6,5,1,80,12
28099,69.32352941,15.6,1,1049088,0,0,1,0,0,0,0,0,0,0,673,175,16,6,2,5,1,113,13
415000,67.0,17.0,1,4915200,0,0,0,0,1,0,0,0,0,0,515,44,1,1,8,1,1,123,12
64990,66.0,13.3,2,2073600,0,0,0,0,0,0,0,0,1,0,121,57,1,1,4,5,1,123,12
84990,69.0,13.3,2,2073600,0,0,0,0,0,0,0,0,1,0,122,66,1,1,4,1,1,123,12
52999,67.0,15.6,1,2073600,0,0,0,0,0,0,0,0,1,0,390,28,28,1,5,1,1,126,12
34999,63.0,15.6,1,2073600,0,0,0,0,0,0,0,0,1,0,390,15,17,6,5,5,1,126,12
65990,67.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,700,133,24,1,2,1,1,93,12
56990,67.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,652,132,19,6,4,5,1,31,12
88999,64.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,572,23,28,1,2,1,1,123,10
35990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,284,15,17,6,2,5,1,126,12
111490,76.0,14.0,1,5184000,0,0,0,0,0,0,1,0,0,0,779,68,6,1,8,5,1,94,12
50990,69.32352941,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,52,37,1,6,2,5,1,123,12
89500,64.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,585,37,1,1,2,5,1,123,12
66388,62.0,14.0,1,2304000,0,0,0,0,0,0,1,0,0,0,288,131,19,1,2,5,1,80,12
66990,63.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,736,106,19,1,2,1,1,33,12
74990,64.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,738,116,24,1,2,1,1,33,12
26990,69.32352941,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,59,85,17,6,2,5,1,80,2
65990,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,9,58,1,6,2,1,1,112,12
87990,73.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,711,48,2,1,2,1,1,33,12
36480,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,302,15,17,6,2,5,1,126,12
63989,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,311,58,1,6,2,1,1,106,12
90990,64.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,536,52,12,1,4,1,1,33,11
104990,72.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,716,48,2,1,2,5,1,133,12
64800,69.32352941,14.0,1,1049088,0,0,0,0,1,0,0,0,0,0,48,37,1,6,2,5,1,102,3
27990,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,128,176,16,4,6,6,1,112,1
14990,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,127,176,16,4,6,0,1,112,1
22990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,129,176,16,4,6,6,1,112,1
23990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,130,176,16,4,6,0,1,112,1
42900,62.0,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,51,34,18,6,2,5,1,102,12
130000,71.0,16.0,0,2304000,0,0,0,0,0,0,0,0,1,0,173,70,2,1,4,5,1,63,12
94990,73.0,15.6,2,2073600,0,0,0,0,0,0,0,0,1,0,171,42,6,6,4,5,1,63,12
57990,60.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,565,110,24,1,2,5,1,79,12
104222,72.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,721,48,2,1,2,5,1,54,12
69990,65.0,14.0,2,2304000,0,0,0,0,0,0,0,0,1,0,596,58,1,1,8,5,1,123,12
63990,69.0,14.0,1,2304000,0,0,0,0,0,0,1,0,0,0,280,135,24,1,2,5,1,71,12
48990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,272,129,28,6,8,5,1,75,12
46990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,610,37,1,6,2,5,1,112,3
55990,69.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,651,146,19,6,4,5,1,31,12
66990,65.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,718,40,22,1,2,5,1,33,12
89990,70.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,720,40,22,1,2,5,1,54,12
62990,71.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,552,25,19,1,2,5,1,33,12
85990,76.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,338,48,2,1,4,5,1,50,12
47100,65.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,586,34,18,6,2,5,1,126,12
91990,76.0,14.0,1,5184000,0,0,0,0,0,0,1,0,0,0,781,137,24,1,4,5,1,80,12
67990,62.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,747,105,19,1,2,5,1,35,12
39990,63.0,14.0,1,1049088,1,0,0,0,0,0,0,0,0,0,527,104,19,1,2,5,1,79,12
36990,60.0,14.0,1,1049088,1,0,0,0,0,0,0,0,0,0,526,104,19,6,2,5,1,79,12
33990,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,725,126,28,6,8,5,1,79,12
43800,69.32352941,14.0,1,1049088,0,0,0,0,0,0,1,0,0,0,599,24,28,6,2,5,1,127,3
179490,78.0,16.1,1,3686400,0,0,0,0,1,0,0,0,0,0,429,143,24,3,4,1,1,64,12
164990,70.0,14.0,2,5184000,0,0,0,0,0,0,0,0,1,0,62,73,8,1,8,1,1,53,12
84990,69.32352941,14.0,1,2073600,0,0,0,1,0,0,0,0,0,0,321,66,1,1,8,1,1,123,12
104990,76.0,14.0,2,2304000,0,0,0,0,0,0,0,0,1,0,595,69,6,1,8,1,1,123,12
57990,69.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,542,19,19,1,2,5,1,31,12
58990,63.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,654,146,19,6,4,5,1,31,12
304990,78.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,68,53,8,3,8,1,1,60,12
33990,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,724,126,28,6,8,5,1,79,12
28990,69.32352941,14.1,1,2073600,0,0,0,0,0,0,0,0,1,0,145,8,28,6,2,5,1,110,12
39900,69.32352941,14.0,1,2304000,1,0,0,0,0,0,0,0,0,0,79,177,25,6,2,5,1,126,12
36490,60.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,229,15,17,6,2,5,1,112,12
